Year,Office,Value
2009,Soviet Union,0.0
2009,Spain,679.0
2009,Sweden,276.0
2009,Switzerland,236.0
2009,Tajikistan,0.0
2009,Tunisia,200.0
2009,Türkiye,245.0
2009,Ukraine,917.0
2009,United Kingdom,2727.0
2009,United States of America,114929.0
2009,Uruguay,288.0
2009,Uzbekistan,0.0
2009,Viet Nam,0.0
2009,World,504650.0
2009,Yugoslavia,10.0
2009,Zambia,0.0
2009,Zimbabwe,0.0
2010,Africa,2196.0
2010,African Intellectual Property Organization,0.0
2010,African Regional Intellectual Property Organization,112.0
2010,Algeria,0.0
2010,Argentina,76.0
2010,Armenia,0.0
2010,Asia,220738.0
2010,Australia,4564.0
2010,Austria,278.0
2010,Belarus,0.0
2010,Belgium,6.0
2010,Bosnia and Herzegovina,0.0
2010,Brazil,2392.0
2010,Bulgaria,38.0
2010,Canada,11641.0
2010,Chile,460.0
2010,China,81585.0
2010,"China, Hong Kong SAR",1718.0
2010,Colombia,435.0
2010,Costa Rica,220.0
2010,Croatia,42.0
2010,Cuba,76.0
2010,Cyprus,9.0
2010,Czech Republic,186.0
2010,Czechoslovakia,0.0
2010,Denmark,63.0
2010,Dominican Republic,9.0
2010,Ecuador,254.0
2010,Egypt,69.0
2010,El Salvador,74.0
2010,Estonia,7.0
2010,Eurasian Patent Organization,895.0
2010,Europe,76161.0
2010,European Patent Office,37992.0
2010,Finland,338.0
2010,France,4568.0
2010,Georgia,89.0
2010,German Democratic Republic,0.0
2010,Germany,14047.0
2010,Greece,115.0
2010,Guatemala,52.0
2010,Honduras,30.0
2010,Hungary,122.0
2010,Iceland,9.0
2010,India,8888.0
2010,Indonesia,0.0
2010,Ireland,67.0
2010,Israel,1366.0
2010,Italy,353.0
2010,Japan,89515.0
2010,Jordan,10.0
2010,Kazakhstan,0.0
2010,Kenya,0.0
2010,Latin America and the Caribbean,8153.0
2010,Latvia,56.0
2010,Lithuania,23.0
2010,Luxembourg,17.0
2010,Malawi,0.0
2010,Malaysia,442.0
2010,Malta,0.0
2010,Mexico,3469.0
2010,Monaco,1.0
2010,Mongolia,0.0
2010,Montenegro,176.0
2010,Morocco,240.0
2010,Netherlands (Kingdom of the),458.0
2010,New Zealand,1548.0
2010,Nicaragua,87.0
2010,Northern America,128105.0
2010,Norway,225.0
2010,Oceania,6112.0
2010,Panama,70.0
2010,Patent Office of the Cooperation Council for the Arab States of the Gulf,1.0
2010,Peru,140.0
2010,Philippines,1.0
2010,Poland,470.0
2010,Portugal,60.0
2010,Republic of Korea,36677.0
2010,Republic of Moldova,82.0
2010,Romania,290.0
2010,Russian Federation,9646.0
2010,San Marino,0.0
2010,Saudi Arabia,9.0
2010,Serbia,268.0
2010,Singapore,153.0
2010,Slovakia,43.0
2010,Slovenia,77.0
2010,South Africa,1550.0
2010,Soviet Union,0.0
2010,Spain,628.0
2010,Sweden,361.0
2010,Switzerland,447.0
2010,Tajikistan,0.0
2010,Tunisia,225.0
2010,Türkiye,275.0
2010,Ukraine,936.0
2010,United Kingdom,2769.0
2010,United States of America,116464.0
2010,Uruguay,309.0
2010,Uzbekistan,0.0
2010,Viet Nam,0.0
2010,World,498603.0
2010,Yugoslavia,2.0
2010,Zambia,0.0
2010,Zimbabwe,0.0
2011,Africa,1437.0
2011,African Intellectual Property Organization,0.0
2011,African Regional Intellectual Property Organization,148.0
2011,Algeria,0.0
2011,Argentina,111.0
2011,Armenia,0.0
2011,Asia,224039.0
2011,Australia,5293.0
2011,Austria,333.0
2011,Belarus,0.0
2011,Belgium,4.0
2011,Bosnia and Herzegovina,0.0
2011,Brazil,5374.0
2011,Bulgaria,38.0
2011,Canada,11534.0
2011,Chile,502.0
2011,China,95726.0
2011,"China, Hong Kong SAR",904.0
2011,Colombia,779.0
2011,Costa Rica,241.0
2011,Croatia,71.0
2011,Cuba,146.0
2011,Cyprus,1.0
2011,Czech Republic,195.0
2011,Czechoslovakia,0.0
2011,Denmark,77.0
2011,Dominican Republic,7.0
2011,Ecuador,196.0
2011,Egypt,95.0
2011,El Salvador,98.0
2011,Estonia,14.0
2011,Eurasian Patent Organization,1050.0
2011,Europe,78581.0
2011,European Patent Office,40159.0
2011,Finland,265.0
2011,France,4555.0
2011,Georgia,65.0
2011,German Democratic Republic,0.0
2011,Germany,14736.0
2011,Greece,104.0
2011,Guatemala,25.0
2011,Honduras,49.0
2011,Hungary,35.0
2011,Iceland,7.0
2011,India,6282.0
2011,Indonesia,0.0
2011,Ireland,93.0
2011,Israel,1350.0
2011,Italy,529.0
2011,Japan,78566.0
2011,Jordan,3.0
2011,Kazakhstan,0.0
2011,Kenya,0.0
2011,Latin America and the Caribbean,11713.0
2011,Latvia,67.0
2011,Lithuania,36.0
2011,Luxembourg,17.0
2011,Malawi,0.0
2011,Malaysia,471.0
2011,Malta,0.0
2011,Mexico,3633.0
2011,Monaco,4.0
2011,Mongolia,0.0
2011,Montenegro,235.0
2011,Morocco,344.0
2011,Netherlands (Kingdom of the),463.0
2011,New Zealand,1714.0
2011,Nicaragua,103.0
2011,Northern America,124283.0
2011,Norway,179.0
2011,Oceania,7007.0
2011,Panama,0.0
2011,Patent Office of the Cooperation Council for the Arab States of the Gulf,0.0
2011,Peru,211.0
2011,Philippines,3.0
2011,Poland,558.0
2011,Portugal,58.0
2011,Republic of Korea,40049.0
2011,Republic of Moldova,48.0
2011,Romania,356.0
2011,Russian Federation,8544.0
2011,San Marino,0.0
2011,Saudi Arabia,2.0
2011,Serbia,220.0
2011,Singapore,260.0
2011,Slovakia,41.0
2011,Slovenia,89.0
2011,South Africa,632.0
2011,Soviet Union,0.0
2011,Spain,656.0
2011,Sweden,364.0
2011,Switzerland,350.0
2011,Tajikistan,0.0
2011,Tunisia,218.0
2011,Türkiye,357.0
2011,Ukraine,1085.0
2011,United Kingdom,2945.0
2011,United States of America,112749.0
2011,Uruguay,238.0
2011,Uzbekistan,0.0
2011,Viet Nam,0.0
2011,World,508920.0
2011,Yugoslavia,1.0
2011,Zambia,0.0
2011,Zimbabwe,0.0
2012,Africa,2283.0
2012,African Intellectual Property Organization,0.0
2012,African Regional Intellectual Property Organization,178.0
2012,Algeria,0.0
2012,Argentina,432.0
2012,Armenia,0.0
2012,Asia,277387.0
2012,Australia,8469.0
2012,Austria,339.0
2012,Belarus,0.0
2012,Belgium,6.0
2012,Bosnia and Herzegovina,0.0
2012,Brazil,1888.0
2012,Bulgaria,42.0
2012,Canada,11468.0
2012,Chile,840.0
2012,China,138376.0
2012,"China, Hong Kong SAR",2272.0
2012,Colombia,708.0
2012,Costa Rica,219.0
2012,Croatia,52.0
2012,Cuba,127.0
2012,Cyprus,3.0
2012,Czech Republic,193.0
2012,Czechoslovakia,0.0
2012,Denmark,78.0
2012,Dominican Republic,6.0
2012,Ecuador,236.0
2012,Egypt,146.0
2012,El Salvador,12.0
2012,Estonia,18.0
2012,Eurasian Patent Organization,1064.0
2012,Europe,82940.0
2012,European Patent Office,41881.0
2012,Finland,19.0
2012,France,4794.0
2012,Georgia,102.0
2012,German Democratic Republic,0.0
2012,Germany,15835.0
2012,Greece,129.0
2012,Guatemala,13.0
2012,Honduras,29.0
2012,Hungary,67.0
2012,Iceland,2.0
2012,India,8846.0
2012,Indonesia,0.0
2012,Ireland,44.0
2012,Israel,935.0
2012,Italy,367.0
2012,Japan,83389.0
2012,Jordan,3.0
2012,Kazakhstan,0.0
2012,Kenya,0.0
2012,Latin America and the Caribbean,8800.0
2012,Latvia,41.0
2012,Lithuania,31.0
2012,Luxembourg,29.0
2012,Malawi,0.0
2012,Malaysia,505.0
2012,Malta,0.0
2012,Mexico,3537.0
2012,Monaco,2.0
2012,Mongolia,0.0
2012,Montenegro,67.0
2012,Morocco,332.0
2012,Netherlands (Kingdom of the),490.0
2012,New Zealand,2204.0
2012,Nicaragua,108.0
2012,Northern America,131271.0
2012,Norway,163.0
2012,Oceania,10673.0
2012,Panama,0.0
2012,Patent Office of the Cooperation Council for the Arab States of the Gulf,0.0
2012,Peru,448.0
2012,Philippines,1.0
2012,Poland,724.0
2012,Portugal,55.0
2012,Republic of Korea,42106.0
2012,Republic of Moldova,48.0
2012,Romania,316.0
2012,Russian Federation,9826.0
2012,San Marino,0.0
2012,Saudi Arabia,6.0
2012,Serbia,224.0
2012,Singapore,303.0
2012,Slovakia,64.0
2012,Slovenia,96.0
2012,South Africa,1428.0
2012,Soviet Union,0.0
2012,Spain,769.0
2012,Sweden,349.0
2012,Switzerland,321.0
2012,Tajikistan,8.0
2012,Tunisia,199.0
2012,Türkiye,531.0
2012,Ukraine,827.0
2012,United Kingdom,3568.0
2012,United States of America,119803.0
2012,Uruguay,197.0
2012,Uzbekistan,0.0
2012,Viet Nam,1.0
2012,World,582615.0
2012,Yugoslavia,0.0
2012,Zambia,0.0
2012,Zimbabwe,0.0
2013,Africa,1970.0
2013,African Intellectual Property Organization,0.0
2013,African Regional Intellectual Property Organization,193.0
2013,Algeria,0.0
2013,Argentina,1056.0
2013,Armenia,0.0
2013,Asia,313949.0
2013,Australia,8963.0
2013,Austria,343.0
2013,Belarus,0.0
2013,Belgium,9.0
2013,Bosnia and Herzegovina,0.0
2013,Brazil,3330.0
2013,Bulgaria,40.0
2013,Canada,11393.0
2013,Chile,638.0
2013,China,163714.0
2013,"China, Hong Kong SAR",2076.0
2013,Colombia,677.0
2013,Costa Rica,219.0
2013,Croatia,53.0
2013,Cuba,66.0
2013,Cyprus,1.0
2013,Czech Republic,188.0
2013,Czechoslovakia,0.0
2013,Denmark,86.0
2013,Dominican Republic,66.0
2013,Ecuador,166.0
2013,Egypt,93.0
2013,El Salvador,1.0
2013,Estonia,9.0
2013,Eurasian Patent Organization,1273.0
2013,Europe,86085.0
2013,European Patent Office,43261.0
2013,Finland,119.0
2013,France,5130.0
2013,Georgia,100.0
2013,German Democratic Republic,0.0
2013,Germany,16586.0
2013,Greece,102.0
2013,Guatemala,36.0
2013,Honduras,39.0
2013,Hungary,157.0
2013,Iceland,4.0
2013,India,8609.0
2013,Indonesia,0.0
2013,Ireland,50.0
2013,Israel,663.0
2013,Italy,82.0
2013,Japan,92106.0
2013,Jordan,3.0
2013,Kazakhstan,0.0
2013,Kenya,0.0
2013,Latin America and the Caribbean,10520.0
2013,Latvia,30.0
2013,Lithuania,20.0
2013,Luxembourg,31.0
2013,Malawi,0.0
2013,Malaysia,584.0
2013,Malta,0.0
2013,Mexico,3637.0
2013,Monaco,1.0
2013,Mongolia,0.0
2013,Montenegro,88.0
2013,Morocco,277.0
2013,Netherlands (Kingdom of the),491.0
2013,New Zealand,1416.0
2013,Nicaragua,54.0
2013,Northern America,137919.0
2013,Norway,136.0
2013,Oceania,10379.0
2013,Panama,0.0
2013,Patent Office of the Cooperation Council for the Arab States of the Gulf,0.0
2013,Peru,288.0
2013,Philippines,4.0
2013,Poland,867.0
2013,Portugal,60.0
2013,Republic of Korea,45653.0
2013,Republic of Moldova,59.0
2013,Romania,304.0
2013,Russian Federation,10031.0
2013,San Marino,0.0
2013,Saudi Arabia,51.0
2013,Serbia,194.0
2013,Singapore,334.0
2013,Slovakia,57.0
2013,Slovenia,78.0
2013,South Africa,1167.0
2013,Soviet Union,0.0
2013,Spain,904.0
2013,Sweden,360.0
2013,Switzerland,240.0
2013,Tajikistan,0.0
2013,Tunisia,240.0
2013,Türkiye,51.0
2013,Ukraine,910.0
2013,United Kingdom,3732.0
2013,United States of America,126526.0
2013,Uruguay,247.0
2013,Uzbekistan,0.0
2013,Viet Nam,0.0
2013,World,635245.0
2013,Yugoslavia,0.0
2013,Zambia,0.0
2013,Zimbabwe,0.0
2014,Africa,1920.0
2014,African Intellectual Property Organization,0.0
2014,African Regional Intellectual Property Organization,217.0
2014,Algeria,0.0
2014,Argentina,1156.0
2014,Armenia,0.0
2014,Asia,357602.0
2014,Australia,9220.0
2014,Austria,314.0
2014,Belarus,0.0
2014,Belgium,14.0
2014,Bosnia and Herzegovina,0.0
2014,Brazil,3954.0
2014,Bulgaria,41.0
2014,Canada,12723.0
2014,Chile,924.0
2014,China,205110.0
2014,"China, Hong Kong SAR",1214.0
2014,Colombia,590.0
2014,Costa Rica,245.0
2014,Croatia,40.0
2014,Cuba,69.0
2014,Cyprus,0.0
2014,Czech Republic,205.0
2014,Czechoslovakia,0.0
2014,Denmark,56.0
2014,Dominican Republic,136.0
2014,Ecuador,89.0
2014,Egypt,70.0
2014,El Salvador,2.0
2014,Estonia,2.0
2014,Eurasian Patent Organization,1212.0
2014,Europe,88343.0
2014,European Patent Office,44674.0
2014,Finland,160.0
2014,France,4890.0
2014,Georgia,80.0
2014,German Democratic Republic,0.0
2014,Germany,17467.0
2014,Greece,122.0
2014,Guatemala,129.0
2014,Honduras,33.0
2014,Hungary,91.0
2014,Iceland,3.0
2014,India,11150.0
2014,Indonesia,0.0
2014,Ireland,51.0
2014,Israel,575.0
2014,Italy,65.0
2014,Japan,84144.0
2014,Jordan,6.0
2014,Kazakhstan,0.0
2014,Kenya,0.0
2014,Latin America and the Caribbean,11760.0
2014,Latvia,45.0
2014,Lithuania,26.0
2014,Luxembourg,47.0
2014,Malawi,0.0
2014,Malaysia,587.0
2014,Malta,0.0
2014,Mexico,3634.0
2014,Monaco,1.0
2014,Mongolia,0.0
2014,Montenegro,97.0
2014,Morocco,324.0
2014,Netherlands (Kingdom of the),420.0
2014,New Zealand,1579.0
2014,Nicaragua,59.0
2014,Northern America,152134.0
2014,Norway,146.0
2014,Oceania,10799.0
2014,Panama,0.0
2014,Patent Office of the Cooperation Council for the Arab States of the Gulf,0.0
2014,Peru,502.0
2014,Philippines,441.0
2014,Poland,928.0
2014,Portugal,74.0
2014,Republic of Korea,52575.0
2014,Republic of Moldova,86.0
2014,Romania,217.0
2014,Russian Federation,10339.0
2014,San Marino,0.0
2014,Saudi Arabia,19.0
2014,Serbia,238.0
2014,Singapore,1644.0
2014,Slovakia,45.0
2014,Slovenia,66.0
2014,South Africa,1114.0
2014,Soviet Union,0.0
2014,Spain,654.0
2014,Sweden,401.0
2014,Switzerland,232.0
2014,Tajikistan,0.0
2014,Tunisia,195.0
2014,Türkiye,57.0
2014,Ukraine,791.0
2014,United Kingdom,4082.0
2014,United States of America,139411.0
2014,Uruguay,238.0
2014,Uzbekistan,0.0
2014,Viet Nam,0.0
2014,World,703250.0
2014,Yugoslavia,1.0
2014,Zambia,0.0
2014,Zimbabwe,0.0
2015,Africa,1134.0
2015,African Intellectual Property Organization,0.0
2015,African Regional Intellectual Property Organization,226.0
2015,Algeria,0.0
2015,Argentina,1255.0
2015,Armenia,0.0
2015,Asia,406967.0
2015,Australia,10467.0
2015,Austria,332.0
2015,Belarus,0.0
2015,Belgium,108.0
2015,Bosnia and Herzegovina,0.0
2015,Brazil,7637.0
2015,Bulgaria,38.0
2015,Canada,10729.0
2015,Chile,770.0
2015,China,248913.0
2015,"China, Hong Kong SAR",2643.0
2015,Colombia,262.0
2015,Costa Rica,217.0
2015,Croatia,46.0
2015,Cuba,46.0
2015,Cyprus,0.0
2015,Czech Republic,204.0
2015,Czechoslovakia,0.0
2015,Denmark,91.0
2015,Dominican Republic,102.0
2015,Ecuador,142.0
2015,Egypt,34.0
2015,El Salvador,3.0
2015,Estonia,5.0
2015,Eurasian Patent Organization,1084.0
2015,Europe,87574.0
2015,European Patent Office,43667.0
2015,Finland,145.0
2015,France,5062.0
2015,Georgia,82.0
2015,German Democratic Republic,0.0
2015,Germany,17531.0
2015,Greece,101.0
2015,Guatemala,116.0
2015,Honduras,27.0
2015,Hungary,100.0
2015,Iceland,2.0
2015,India,13814.0
2015,Indonesia,0.0
2015,Ireland,47.0
2015,Israel,554.0
2015,Italy,44.0
2015,Japan,83922.0
2015,Jordan,2.0
2015,Kazakhstan,0.0
2015,Kenya,0.0
2015,Latin America and the Caribbean,15364.0
2015,Latvia,33.0
2015,Lithuania,25.0
2015,Luxembourg,45.0
2015,Malawi,0.0
2015,Malaysia,642.0
2015,Malta,0.0
2015,Mexico,4082.0
2015,Monaco,3.0
2015,Mongolia,0.0
2015,Montenegro,66.0
2015,Morocco,156.0
2015,Netherlands (Kingdom of the),318.0
2015,New Zealand,1317.0
2015,Nicaragua,74.0
2015,Northern America,146254.0
2015,Norway,144.0
2015,Oceania,11784.0
2015,Panama,0.0
2015,Patent Office of the Cooperation Council for the Arab States of the Gulf,0.0
2015,Peru,487.0
2015,Philippines,892.0
2015,Poland,848.0
2015,Portugal,47.0
2015,Republic of Korea,52969.0
2015,Republic of Moldova,98.0
2015,Romania,249.0
2015,Russian Federation,10931.0
2015,San Marino,0.0
2015,Saudi Arabia,14.0
2015,Serbia,303.0
2015,Singapore,2376.0
2015,Slovakia,33.0
2015,Slovenia,101.0
2015,South Africa,481.0
2015,Soviet Union,0.0
2015,Spain,627.0
2015,Sweden,359.0
2015,Switzerland,247.0
2015,Tajikistan,0.0
2015,Tunisia,237.0
2015,Türkiye,144.0
2015,Ukraine,813.0
2015,United Kingdom,3677.0
2015,United States of America,135525.0
2015,Uruguay,144.0
2015,Uzbekistan,0.0
2015,Viet Nam,0.0
2015,World,745188.0
2015,Yugoslavia,0.0
2015,Zambia,0.0
2015,Zimbabwe,0.0
2016,Africa,713.0
2016,African Intellectual Property Organization,0.0
2016,African Regional Intellectual Property Organization,170.0
2016,Algeria,0.0
2016,Argentina,1270.0
2016,Armenia,0.0
2016,Asia,445780.0
2016,Australia,9566.0
2016,Austria,333.0
2016,Belarus,0.0
2016,Belgium,276.0
2016,Bosnia and Herzegovina,0.0
2016,Brazil,13032.0
2016,Bulgaria,43.0
2016,Canada,11128.0
2016,Chile,762.0
2016,China,277874.0
2016,"China, Hong Kong SAR",3444.0
2016,Colombia,20.0
2016,Costa Rica,208.0
2016,Croatia,31.0
2016,Cuba,70.0
2016,Cyprus,0.0
2016,Czech Republic,202.0
2016,Czechoslovakia,0.0
2016,Denmark,114.0
2016,Dominican Republic,95.0
2016,Ecuador,38.0
2016,Egypt,0.0
2016,El Salvador,14.0
2016,Estonia,7.0
2016,Eurasian Patent Organization,1177.0
2016,Europe,92429.0
2016,European Patent Office,47062.0
2016,Finland,155.0
2016,France,5251.0
2016,Georgia,67.0
2016,German Democratic Republic,0.0
2016,Germany,18138.0
2016,Greece,91.0
2016,Guatemala,24.0
2016,Honduras,0.0
2016,Hungary,1420.0
2016,Iceland,2.0
2016,India,25129.0
2016,Indonesia,0.0
2016,Ireland,67.0
2016,Israel,546.0
2016,Italy,122.0
2016,Japan,82135.0
2016,Jordan,1.0
2016,Kazakhstan,0.0
2016,Kenya,0.0
2016,Latin America and the Caribbean,21491.0
2016,Latvia,22.0
2016,Lithuania,29.0
2016,Luxembourg,52.0
2016,Malawi,0.0
2016,Malaysia,667.0
2016,Malta,0.0
2016,Mexico,5344.0
2016,Monaco,8.0
2016,Mongolia,0.0
2016,Montenegro,108.0
2016,Morocco,308.0
2016,Netherlands (Kingdom of the),509.0
2016,New Zealand,1302.0
2016,Nicaragua,71.0
2016,Northern America,148394.0
2016,Norway,147.0
2016,Oceania,10868.0
2016,Panama,0.0
2016,Patent Office of the Cooperation Council for the Arab States of the Gulf,0.0
2016,Peru,343.0
2016,Philippines,1034.0
2016,Poland,865.0
2016,Portugal,51.0
2016,Republic of Korea,52451.0
2016,Republic of Moldova,99.0
2016,Romania,232.0
2016,Russian Federation,9544.0
2016,San Marino,0.0
2016,Saudi Arabia,3.0
2016,Serbia,355.0
2016,Singapore,2104.0
2016,Slovakia,31.0
2016,Slovenia,608.0
2016,South Africa,75.0
2016,Soviet Union,0.0
2016,Spain,592.0
2016,Sweden,411.0
2016,Switzerland,241.0
2016,Tajikistan,0.0
2016,Tunisia,160.0
2016,Türkiye,325.0
2016,Ukraine,774.0
2016,United Kingdom,3259.0
2016,United States of America,137266.0
2016,Uruguay,200.0
2016,Uzbekistan,0.0
2016,Viet Nam,0.0
2016,World,798202.0
2016,Yugoslavia,1.0
2016,Zambia,0.0
2016,Zimbabwe,0.0
2017,Africa,836.0
2017,African Intellectual Property Organization,0.0
2017,African Regional Intellectual Property Organization,54.0
2017,Algeria,0.0
2017,Argentina,1160.0
2017,Armenia,0.0
2017,Asia,494248.0
2017,Australia,10242.0
2017,Austria,345.0
2017,Belarus,0.0
2017,Belgium,189.0
2017,Bosnia and Herzegovina,0.0
2017,Brazil,20666.0
2017,Bulgaria,53.0
2017,Canada,11406.0
2017,Chile,687.0
2017,China,332841.0
2017,"China, Hong Kong SAR",2834.0
2017,Colombia,366.0
2017,Costa Rica,176.0
2017,Croatia,27.0
2017,Cuba,60.0
2017,Cyprus,0.0
2017,Czech Republic,200.0
2017,Czechoslovakia,0.0
2017,Denmark,138.0
2017,Dominican Republic,135.0
2017,Ecuador,134.0
2017,Egypt,0.0
2017,El Salvador,43.0
2017,Estonia,3.0
2017,Eurasian Patent Organization,1075.0
2017,Europe,97842.0
2017,European Patent Office,47132.0
2017,Finland,168.0
2017,France,5055.0
2017,Georgia,105.0
2017,German Democratic Republic,0.0
2017,Germany,18598.0
2017,Greece,96.0
2017,Guatemala,43.0
2017,Honduras,0.0
2017,Hungary,1749.0
2017,Iceland,0.0
2017,India,13953.0
2017,Indonesia,0.0
2017,Ireland,40.0
2017,Israel,722.0
2017,Italy,1844.0
2017,Japan,89028.0
2017,Jordan,7.0
2017,Kazakhstan,0.0
2017,Kenya,0.0
2017,Latin America and the Caribbean,28558.0
2017,Latvia,40.0
2017,Lithuania,43.0
2017,Luxembourg,123.0
2017,Malawi,0.0
2017,Malaysia,1161.0
2017,Malta,0.0
2017,Mexico,4529.0
2017,Monaco,4.0
2017,Mongolia,0.0
2017,Montenegro,134.0
2017,Morocco,515.0
2017,Netherlands (Kingdom of the),426.0
2017,New Zealand,719.0
2017,Nicaragua,49.0
2017,Northern America,148257.0
2017,Norway,179.0
2017,Oceania,10961.0
2017,Panama,0.0
2017,Patent Office of the Cooperation Council for the Arab States of the Gulf,0.0
2017,Peru,370.0
2017,Philippines,795.0
2017,Poland,912.0
2017,Portugal,55.0
2017,Republic of Korea,49755.0
2017,Republic of Moldova,69.0
2017,Romania,200.0
2017,Russian Federation,11842.0
2017,San Marino,0.0
2017,Saudi Arabia,5.0
2017,Serbia,466.0
2017,Singapore,2249.0
2017,Slovakia,41.0
2017,Slovenia,578.0
2017,South Africa,57.0
2017,Soviet Union,0.0
2017,Spain,569.0
2017,Sweden,405.0
2017,Switzerland,244.0
2017,Tajikistan,0.0
2017,Tunisia,210.0
2017,Türkiye,793.0
2017,Ukraine,621.0
2017,United Kingdom,4178.0
2017,United States of America,136851.0
2017,Uruguay,140.0
2017,Uzbekistan,0.0
2017,Viet Nam,0.0
2017,World,863449.0
2017,Yugoslavia,1.0
2017,Zambia,0.0
2017,Zimbabwe,0.0
2018,Africa,857.0
2018,African Intellectual Property Organization,0.0
2018,African Regional Intellectual Property Organization,0.0
2018,Algeria,0.0
2018,Argentina,845.0
2018,Armenia,0.0
2018,Asia,556802.0
2018,Australia,10718.0
2018,Austria,284.0
2018,Belarus,0.0
2018,Belgium,210.0
2018,Bosnia and Herzegovina,0.0
2018,Brazil,10565.0
2018,Bulgaria,47.0
2018,Canada,11247.0
2018,Chile,1012.0
2018,China,411459.0
2018,"China, Hong Kong SAR",2146.0
2018,Colombia,767.0
2018,Costa Rica,192.0
2018,Croatia,35.0
2018,Cuba,51.0
2018,Cyprus,0.0
2018,Czech Republic,188.0
2018,Czechoslovakia,0.0
2018,Denmark,150.0
2018,Dominican Republic,91.0
2018,Ecuador,185.0
2018,Egypt,0.0
2018,El Salvador,71.0
2018,Estonia,3.0
2018,Eurasian Patent Organization,973.0
2018,Europe,99829.0
2018,European Patent Office,49922.0
2018,Finland,176.0
2018,France,5109.0
2018,Georgia,42.0
2018,German Democratic Republic,0.0
2018,Germany,20071.0
2018,Greece,102.0
2018,Guatemala,44.0
2018,Honduras,0.0
2018,Hungary,1804.0
2018,Iceland,1.0
2018,India,12117.0
2018,Indonesia,0.0
2018,Ireland,38.0
2018,Israel,708.0
2018,Italy,1406.0
2018,Japan,77074.0
2018,Jordan,33.0
2018,Kazakhstan,0.0
2018,Kenya,0.0
2018,Latin America and the Caribbean,19480.0
2018,Latvia,32.0
2018,Lithuania,27.0
2018,Luxembourg,151.0
2018,Malawi,0.0
2018,Malaysia,872.0
2018,Malta,0.0
2018,Mexico,5126.0
2018,Monaco,8.0
2018,Mongolia,0.0
2018,Montenegro,131.0
2018,Morocco,662.0
2018,Netherlands (Kingdom of the),444.0
2018,New Zealand,568.0
2018,Nicaragua,39.0
2018,Northern America,148813.0
2018,Norway,239.0
2018,Oceania,11286.0
2018,Panama,0.0
2018,Patent Office of the Cooperation Council for the Arab States of the Gulf,0.0
2018,Peru,360.0
2018,Philippines,900.0
2018,Poland,807.0
2018,Portugal,49.0
2018,Republic of Korea,48340.0
2018,Republic of Moldova,35.0
2018,Romania,194.0
2018,Russian Federation,10957.0
2018,San Marino,0.0
2018,Saudi Arabia,9.0
2018,Serbia,568.0
2018,Singapore,1899.0
2018,Slovakia,46.0
2018,Slovenia,62.0
2018,South Africa,34.0
2018,Soviet Union,0.0
2018,Spain,498.0
2018,Sweden,391.0
2018,Switzerland,250.0
2018,Tajikistan,0.0
2018,Tunisia,161.0
2018,Türkiye,1203.0
2018,Ukraine,687.0
2018,United Kingdom,3734.0
2018,United States of America,137566.0
2018,Uruguay,132.0
2018,Uzbekistan,0.0
2018,Viet Nam,0.0
2018,World,922769.0
2018,Yugoslavia,0.0
2018,Zambia,0.0
2018,Zimbabwe,0.0
2019,Africa,954.0
2019,African Intellectual Property Organization,0.0
2019,African Regional Intellectual Property Organization,0.0
2019,Algeria,0.0
2019,Argentina,816.0
2019,Armenia,0.0
2019,Asia,588691.0
2019,Australia,10695.0
2019,Austria,306.0
2019,Belarus,0.0
2019,Belgium,227.0
2019,Bosnia and Herzegovina,0.0
2019,Brazil,8479.0
2019,Bulgaria,61.0
2019,Canada,11503.0
2019,Chile,750.0
2019,China,434001.0
2019,"China, Hong Kong SAR",2475.0
2019,Colombia,607.0
2019,Costa Rica,202.0
2019,Croatia,30.0
2019,Cuba,53.0
2019,Cyprus,0.0
2019,Czech Republic,194.0
2019,Czechoslovakia,0.0
2019,Denmark,134.0
2019,Dominican Republic,114.0
2019,Ecuador,183.0
2019,Egypt,0.0
2019,El Salvador,27.0
2019,Estonia,4.0
2019,Eurasian Patent Organization,1168.0
2019,Europe,101485.0
2019,European Patent Office,52369.0
2019,Finland,165.0
2019,France,5096.0
2019,Georgia,54.0
2019,German Democratic Republic,0.0
2019,Germany,20655.0
2019,Greece,100.0
2019,Guatemala,51.0
2019,Honduras,0.0
2019,Hungary,1731.0
2019,Iceland,5.0
2019,India,15162.0
2019,Indonesia,0.0
2019,Ireland,36.0
2019,Israel,913.0
2019,Italy,1030.0
2019,Japan,81135.0
2019,Jordan,101.0
2019,Kazakhstan,0.0
2019,Kenya,0.0
2019,Latin America and the Caribbean,17043.0
2019,Latvia,21.0
2019,Lithuania,39.0
2019,Luxembourg,85.0
2019,Malawi,0.0
2019,Malaysia,279.0
2019,Malta,0.0
2019,Mexico,5210.0
2019,Monaco,2.0
2019,Mongolia,0.0
2019,Montenegro,60.0
2019,Morocco,718.0
2019,Netherlands (Kingdom of the),472.0
2019,New Zealand,568.0
2019,Nicaragua,50.0
2019,Northern America,160402.0
2019,Norway,163.0
2019,Oceania,11263.0
2019,Panama,0.0
2019,Patent Office of the Cooperation Council for the Arab States of the Gulf,0.0
2019,Peru,358.0
2019,Philippines,1149.0
2019,Poland,794.0
2019,Portugal,39.0
2019,Republic of Korea,50441.0
2019,Republic of Moldova,61.0
2019,Romania,221.0
2019,Russian Federation,11005.0
2019,San Marino,0.0
2019,Saudi Arabia,2.0
